timestamp,intersection_id,detector_id,approach,lane,movement,vehicle_count,occupancy_pct,speed_avg_kmh,rain,temp_c
2026-04-13 13:45:00,WADI_SAQRA_01,DET-N01,North,1,left_only,43,36.9,35.3,0.0,32.7
2026-04-13 13:45:00,WADI_SAQRA_01,DET-N02,North,2,left_straight,56,50.2,35.7,0.0,32.7
2026-04-13 13:45:00,WADI_SAQRA_01,DET-N03,North,3,straight,90,85.0,27.1,0.0,32.7
2026-04-13 13:45:00,WADI_SAQRA_01,DET-N04,North,4,straight,42,39.9,34.0,0.0,32.7
2026-04-13 13:45:00,WADI_SAQRA_01,DET-N05,North,5,straight_right,50,48.0,40.9,0.0,32.7
2026-04-13 13:45:00,WADI_SAQRA_01,DET-N06,North,6,right_only,35,34.0,28.8,0.0,32.7
2026-04-13 13:45:00,WADI_SAQRA_01,DET-S01,South,1,left_only,33,30.7,38.2,0.0,32.7
2026-04-13 13:45:00,WADI_SAQRA_01,DET-S02,South,2,left_straight,62,57.4,32.4,0.0,32.7
2026-04-13 13:45:00,WADI_SAQRA_01,DET-S03,South,3,straight,83,79.2,27.4,0.0,32.7
2026-04-13 13:45:00,WADI_SAQRA_01,DET-S04,South,4,straight,60,54.5,29.5,0.0,32.7
2026-04-13 13:45:00,WADI_SAQRA_01,DET-S05,South,5,straight_right,43,39.3,55.1,0.0,32.7
2026-04-13 13:45:00,WADI_SAQRA_01,DET-S06,South,6,right_only,39,39.8,47.3,0.0,32.7
2026-04-13 13:45:00,WADI_SAQRA_01,DET-E01,East,1,left_straight,41,39.8,39.4,0.0,32.7
2026-04-13 13:45:00,WADI_SAQRA_01,DET-E02,East,2,straight,41,36.6,45.8,0.0,32.7
2026-04-13 13:45:00,WADI_SAQRA_01,DET-E03,East,3,straight_right,36,34.6,43.8,0.0,32.7
2026-04-13 13:45:00,WADI_SAQRA_01,DET-E04,East,4,right_only,30,29.2,29.0,0.0,32.7
2026-04-13 13:45:00,WADI_SAQRA_01,DET-E05,East,5,u_turn,12,11.1,30.8,0.0,32.7
2026-04-13 13:45:00,WADI_SAQRA_01,DET-W01,West,1,left_straight,23,22.8,26.2,0.0,32.7
2026-04-13 13:45:00,WADI_SAQRA_01,DET-W02,West,2,straight,33,34.8,29.0,0.0,32.7
2026-04-13 13:45:00,WADI_SAQRA_01,DET-W03,West,3,straight_right,41,39.1,39.2,0.0,32.7
2026-04-13 13:45:00,WADI_SAQRA_01,DET-W04,West,4,right_only,19,16.6,45.0,0.0,32.7
2026-04-13 13:45:00,WADI_SAQRA_01,DET-W05,West,5,u_turn,9,8.5,21.3,0.0,32.7
2026-04-13 14:00:00,WADI_SAQRA_01,DET-N01,North,1,left_only,37,33.2,40.4,0.0,28.6
2026-04-13 14:00:00,WADI_SAQRA_01,DET-N02,North,2,left_straight,65,62.4,32.9,0.0,28.6
2026-04-13 14:00:00,WADI_SAQRA_01,DET-N03,North,3,straight,83,82.1,46.8,0.0,28.6
2026-04-13 14:00:00,WADI_SAQRA_01,DET-N04,North,4,straight,50,53.4,26.8,0.0,28.6
2026-04-13 14:00:00,WADI_SAQRA_01,DET-N05,North,5,straight_right,49,47.2,36.6,0.0,28.6
2026-04-13 14:00:00,WADI_SAQRA_01,DET-N06,North,6,right_only,39,39.7,44.8,0.0,28.6
2026-04-13 14:00:00,WADI_SAQRA_01,DET-S01,South,1,left_only,34,32.4,45.5,0.0,28.6
2026-04-13 14:00:00,WADI_SAQRA_01,DET-S02,South,2,left_straight,67,65.9,43.9,0.0,28.6
2026-04-13 14:00:00,WADI_SAQRA_01,DET-S03,South,3,straight,79,74.0,26.9,0.0,28.6
2026-04-13 14:00:00,WADI_SAQRA_01,DET-S04,South,4,straight,75,70.3,47.4,0.0,28.6
2026-04-13 14:00:00,WADI_SAQRA_01,DET-S05,South,5,straight_right,52,48.6,34.0,0.0,28.6
2026-04-13 14:00:00,WADI_SAQRA_01,DET-S06,South,6,right_only,41,40.5,37.6,0.0,28.6
2026-04-13 14:00:00,WADI_SAQRA_01,DET-E01,East,1,left_straight,48,48.8,23.3,0.0,28.6
2026-04-13 14:00:00,WADI_SAQRA_01,DET-E02,East,2,straight,65,63.9,47.1,0.0,28.6
2026-04-13 14:00:00,WADI_SAQRA_01,DET-E03,East,3,straight_right,59,54.5,33.1,0.0,28.6
2026-04-13 14:00:00,WADI_SAQRA_01,DET-E04,East,4,right_only,32,29.2,35.8,0.0,28.6
2026-04-13 14:00:00,WADI_SAQRA_01,DET-E05,East,5,u_turn,6,3.3,40.2,0.0,28.6
2026-04-13 14:00:00,WADI_SAQRA_01,DET-W01,West,1,left_straight,39,35.5,35.9,0.0,28.6
2026-04-13 14:00:00,WADI_SAQRA_01,DET-W02,West,2,straight,57,53.6,38.8,0.0,28.6
2026-04-13 14:00:00,WADI_SAQRA_01,DET-W03,West,3,straight_right,49,46.0,37.3,0.0,28.6
2026-04-13 14:00:00,WADI_SAQRA_01,DET-W04,West,4,right_only,21,18.9,22.7,0.0,28.6
2026-04-13 14:00:00,WADI_SAQRA_01,DET-W05,West,5,u_turn,7,4.3,34.2,0.0,28.6
2026-04-13 14:15:00,WADI_SAQRA_01,DET-N01,North,1,left_only,38,34.2,39.7,1.0,29.6
2026-04-13 14:15:00,WADI_SAQRA_01,DET-N02,North,2,left_straight,66,62.5,30.8,1.0,29.6
2026-04-13 14:15:00,WADI_SAQRA_01,DET-N03,North,3,straight,47,45.2,29.9,1.0,29.6
2026-04-13 14:15:00,WADI_SAQRA_01,DET-N04,North,4,straight,70,64.5,24.2,1.0,29.6
2026-04-13 14:15:00,WADI_SAQRA_01,DET-N05,North,5,straight_right,61,55.4,42.2,1.0,29.6
2026-04-13 14:15:00,WADI_SAQRA_01,DET-N06,North,6,right_only,37,34.0,39.1,1.0,29.6
2026-04-13 14:15:00,WADI_SAQRA_01,DET-S01,South,1,left_only,45,41.8,50.2,1.0,29.6
2026-04-13 14:15:00,WADI_SAQRA_01,DET-S02,South,2,left_straight,44,39.9,38.2,1.0,29.6
2026-04-13 14:15:00,WADI_SAQRA_01,DET-S03,South,3,straight,61,60.2,44.5,1.0,29.6
2026-04-13 14:15:00,WADI_SAQRA_01,DET-S04,South,4,straight,63,61.2,38.8,1.0,29.6
2026-04-13 14:15:00,WADI_SAQRA_01,DET-S05,South,5,straight_right,61,56.9,28.7,1.0,29.6
2026-04-13 14:15:00,WADI_SAQRA_01,DET-S06,South,6,right_only,30,33.9,43.9,1.0,29.6
2026-04-13 14:15:00,WADI_SAQRA_01,DET-E01,East,1,left_straight,33,34.1,22.5,1.0,29.6
2026-04-13 14:15:00,WADI_SAQRA_01,DET-E02,East,2,straight,46,44.5,32.0,1.0,29.6
2026-04-13 14:15:00,WADI_SAQRA_01,DET-E03,East,3,straight_right,38,35.8,33.1,1.0,29.6
2026-04-13 14:15:00,WADI_SAQRA_01,DET-E04,East,4,right_only,20,16.8,24.9,1.0,29.6
2026-04-13 14:15:00,WADI_SAQRA_01,DET-E05,East,5,u_turn,7,6.4,45.5,1.0,29.6
2026-04-13 14:15:00,WADI_SAQRA_01,DET-W01,West,1,left_straight,31,27.0,50.2,1.0,29.6
2026-04-13 14:15:00,WADI_SAQRA_01,DET-W02,West,2,straight,35,33.4,29.9,1.0,29.6
2026-04-13 14:15:00,WADI_SAQRA_01,DET-W03,West,3,straight_right,35,34.0,41.1,1.0,29.6
2026-04-13 14:15:00,WADI_SAQRA_01,DET-W04,West,4,right_only,29,28.9,38.6,1.0,29.6
2026-04-13 14:15:00,WADI_SAQRA_01,DET-W05,West,5,u_turn,10,7.4,47.1,1.0,29.6
2026-04-13 14:30:00,WADI_SAQRA_01,DET-N01,North,1,left_only,49,43.6,28.3,0.0,25.7
2026-04-13 14:30:00,WADI_SAQRA_01,DET-N02,North,2,left_straight,59,56.3,42.0,0.0,25.7
2026-04-13 14:30:00,WADI_SAQRA_01,DET-N03,North,3,straight,74,69.9,47.5,0.0,25.7
2026-04-13 14:30:00,WADI_SAQRA_01,DET-N04,North,4,straight,77,74.6,47.0,0.0,25.7
2026-04-13 14:30:00,WADI_SAQRA_01,DET-N05,North,5,straight_right,81,77.6,43.2,0.0,25.7
2026-04-13 14:30:00,WADI_SAQRA_01,DET-N06,North,6,right_only,38,38.2,55.6,0.0,25.7
2026-04-13 14:30:00,WADI_SAQRA_01,DET-S01,South,1,left_only,32,28.9,50.1,0.0,25.7
2026-04-13 14:30:00,WADI_SAQRA_01,DET-S02,South,2,left_straight,57,53.3,31.8,0.0,25.7
2026-04-13 14:30:00,WADI_SAQRA_01,DET-S03,South,3,straight,82,79.0,53.5,0.0,25.7
2026-04-13 14:30:00,WADI_SAQRA_01,DET-S04,South,4,straight,68,66.4,50.6,0.0,25.7
2026-04-13 14:30:00,WADI_SAQRA_01,DET-S05,South,5,straight_right,45,40.6,39.6,0.0,25.7
2026-04-13 14:30:00,WADI_SAQRA_01,DET-S06,South,6,right_only,30,27.7,32.1,0.0,25.7
2026-04-13 14:30:00,WADI_SAQRA_01,DET-E01,East,1,left_straight,44,40.0,27.2,0.0,25.7
2026-04-13 14:30:00,WADI_SAQRA_01,DET-E02,East,2,straight,61,58.2,45.2,0.0,25.7
2026-04-13 14:30:00,WADI_SAQRA_01,DET-E03,East,3,straight_right,56,54.0,43.4,0.0,25.7
2026-04-13 14:30:00,WADI_SAQRA_01,DET-E04,East,4,right_only,22,19.9,39.6,0.0,25.7
2026-04-13 14:30:00,WADI_SAQRA_01,DET-E05,East,5,u_turn,14,14.6,35.7,0.0,25.7
2026-04-13 14:30:00,WADI_SAQRA_01,DET-W01,West,1,left_straight,41,39.4,28.1,0.0,25.7
2026-04-13 14:30:00,WADI_SAQRA_01,DET-W02,West,2,straight,62,60.4,44.8,0.0,25.7
2026-04-13 14:30:00,WADI_SAQRA_01,DET-W03,West,3,straight_right,58,57.1,22.3,0.0,25.7
2026-04-13 14:30:00,WADI_SAQRA_01,DET-W04,West,4,right_only,28,23.7,29.8,0.0,25.7
2026-04-13 14:30:00,WADI_SAQRA_01,DET-W05,West,5,u_turn,10,11.9,40.0,0.0,25.7
2026-04-13 14:45:00,WADI_SAQRA_01,DET-N01,North,1,left_only,45,40.9,26.2,0.0,34.8
2026-04-13 14:45:00,WADI_SAQRA_01,DET-N02,North,2,left_straight,48,45.8,25.1,0.0,34.8
2026-04-13 14:45:00,WADI_SAQRA_01,DET-N03,North,3,straight,79,75.7,31.6,0.0,34.8
2026-04-13 14:45:00,WADI_SAQRA_01,DET-N04,North,4,straight,74,71.3,32.3,0.0,34.8
2026-04-13 14:45:00,WADI_SAQRA_01,DET-N05,North,5,straight_right,74,68.9,42.1,0.0,34.8
2026-04-13 14:45:00,WADI_SAQRA_01,DET-N06,North,6,right_only,47,45.3,27.2,0.0,34.8
2026-04-13 14:45:00,WADI_SAQRA_01,DET-S01,South,1,left_only,42,40.1,30.5,0.0,34.8
2026-04-13 14:45:00,WADI_SAQRA_01,DET-S02,South,2,left_straight,41,38.2,44.3,0.0,34.8
2026-04-13 14:45:00,WADI_SAQRA_01,DET-S03,South,3,straight,80,78.4,37.0,0.0,34.8
2026-04-13 14:45:00,WADI_SAQRA_01,DET-S04,South,4,straight,96,89.5,40.9,0.0,34.8
2026-04-13 14:45:00,WADI_SAQRA_01,DET-S05,South,5,straight_right,59,59.0,37.7,0.0,34.8
2026-04-13 14:45:00,WADI_SAQRA_01,DET-S06,South,6,right_only,27,26.1,28.4,0.0,34.8
2026-04-13 14:45:00,WADI_SAQRA_01,DET-E01,East,1,left_straight,37,37.0,37.2,0.0,34.8
2026-04-13 14:45:00,WADI_SAQRA_01,DET-E02,East,2,straight,66,61.0,47.8,0.0,34.8
2026-04-13 14:45:00,WADI_SAQRA_01,DET-E03,East,3,straight_right,49,42.6,30.2,0.0,34.8
2026-04-13 14:45:00,WADI_SAQRA_01,DET-E04,East,4,right_only,19,15.1,41.5,0.0,34.8
2026-04-13 14:45:00,WADI_SAQRA_01,DET-E05,East,5,u_turn,12,12.6,31.5,0.0,34.8
2026-04-13 14:45:00,WADI_SAQRA_01,DET-W01,West,1,left_straight,47,41.7,33.5,0.0,34.8
2026-04-13 14:45:00,WADI_SAQRA_01,DET-W02,West,2,straight,52,48.3,38.2,0.0,34.8
2026-04-13 14:45:00,WADI_SAQRA_01,DET-W03,West,3,straight_right,48,46.5,39.8,0.0,34.8
2026-04-13 14:45:00,WADI_SAQRA_01,DET-W04,West,4,right_only,32,29.4,42.6,0.0,34.8
2026-04-13 14:45:00,WADI_SAQRA_01,DET-W05,West,5,u_turn,11,10.9,38.5,0.0,34.8
2026-04-13 15:00:00,WADI_SAQRA_01,DET-N01,North,1,left_only,30,26.9,37.4,0.0,37.8
2026-04-13 15:00:00,WADI_SAQRA_01,DET-N02,North,2,left_straight,36,37.7,35.0,0.0,37.8
2026-04-13 15:00:00,WADI_SAQRA_01,DET-N03,North,3,straight,53,48.7,43.5,0.0,37.8
2026-04-13 15:00:00,WADI_SAQRA_01,DET-N04,North,4,straight,79,75.6,33.8,0.0,37.8
2026-04-13 15:00:00,WADI_SAQRA_01,DET-N05,North,5,straight_right,70,67.1,34.2,0.0,37.8
2026-04-13 15:00:00,WADI_SAQRA_01,DET-N06,North,6,right_only,30,28.8,41.9,0.0,37.8
2026-04-13 15:00:00,WADI_SAQRA_01,DET-S01,South,1,left_only,35,33.3,54.9,0.0,37.8
2026-04-13 15:00:00,WADI_SAQRA_01,DET-S02,South,2,left_straight,74,70.6,32.7,0.0,37.8
2026-04-13 15:00:00,WADI_SAQRA_01,DET-S03,South,3,straight,47,46.3,27.0,0.0,37.8
2026-04-13 15:00:00,WADI_SAQRA_01,DET-S04,South,4,straight,57,54.9,41.5,0.0,37.8
2026-04-13 15:00:00,WADI_SAQRA_01,DET-S05,South,5,straight_right,49,50.2,46.4,0.0,37.8
2026-04-13 15:00:00,WADI_SAQRA_01,DET-S06,South,6,right_only,26,26.3,38.5,0.0,37.8
2026-04-13 15:00:00,WADI_SAQRA_01,DET-E01,East,1,left_straight,34,31.5,49.5,0.0,37.8
2026-04-13 15:00:00,WADI_SAQRA_01,DET-E02,East,2,straight,43,40.7,48.2,0.0,37.8
2026-04-13 15:00:00,WADI_SAQRA_01,DET-E03,East,3,straight_right,46,44.2,34.7,0.0,37.8
2026-04-13 15:00:00,WADI_SAQRA_01,DET-E04,East,4,right_only,36,35.8,21.1,0.0,37.8
2026-04-13 15:00:00,WADI_SAQRA_01,DET-E05,East,5,u_turn,13,9.8,29.0,0.0,37.8
2026-04-13 15:00:00,WADI_SAQRA_01,DET-W01,West,1,left_straight,31,32.0,37.8,0.0,37.8
2026-04-13 15:00:00,WADI_SAQRA_01,DET-W02,West,2,straight,47,41.3,48.6,0.0,37.8
2026-04-13 15:00:00,WADI_SAQRA_01,DET-W03,West,3,straight_right,39,34.5,42.6,0.0,37.8
2026-04-13 15:00:00,WADI_SAQRA_01,DET-W04,West,4,right_only,25,23.9,50.3,0.0,37.8
2026-04-13 15:00:00,WADI_SAQRA_01,DET-W05,West,5,u_turn,10,12.5,39.6,0.0,37.8
2026-04-13 15:15:00,WADI_SAQRA_01,DET-N01,North,1,left_only,46,43.0,55.1,0.0,27.1
2026-04-13 15:15:00,WADI_SAQRA_01,DET-N02,North,2,left_straight,50,47.5,43.5,0.0,27.1
2026-04-13 15:15:00,WADI_SAQRA_01,DET-N03,North,3,straight,51,45.2,56.4,0.0,27.1
2026-04-13 15:15:00,WADI_SAQRA_01,DET-N04,North,4,straight,75,69.4,41.1,0.0,27.1
2026-04-13 15:15:00,WADI_SAQRA_01,DET-N05,North,5,straight_right,62,57.9,51.5,0.0,27.1
2026-04-13 15:15:00,WADI_SAQRA_01,DET-N06,North,6,right_only,27,27.6,35.0,0.0,27.1
2026-04-13 15:15:00,WADI_SAQRA_01,DET-S01,South,1,left_only,39,40.1,43.8,0.0,27.1
2026-04-13 15:15:00,WADI_SAQRA_01,DET-S02,South,2,left_straight,42,40.3,45.8,0.0,27.1
2026-04-13 15:15:00,WADI_SAQRA_01,DET-S03,South,3,straight,54,50.5,54.1,0.0,27.1
2026-04-13 15:15:00,WADI_SAQRA_01,DET-S04,South,4,straight,75,69.9,29.5,0.0,27.1
2026-04-13 15:15:00,WADI_SAQRA_01,DET-S05,South,5,straight_right,39,34.8,37.7,0.0,27.1
2026-04-13 15:15:00,WADI_SAQRA_01,DET-S06,South,6,right_only,29,24.8,41.2,0.0,27.1
2026-04-13 15:15:00,WADI_SAQRA_01,DET-E01,East,1,left_straight,15,14.5,52.9,0.0,27.1
2026-04-13 15:15:00,WADI_SAQRA_01,DET-E02,East,2,straight,36,28.4,41.3,0.0,27.1
2026-04-13 15:15:00,WADI_SAQRA_01,DET-E03,East,3,straight_right,49,45.7,41.8,0.0,27.1
2026-04-13 15:15:00,WADI_SAQRA_01,DET-E04,East,4,right_only,31,32.8,44.8,0.0,27.1
2026-04-13 15:15:00,WADI_SAQRA_01,DET-E05,East,5,u_turn,6,6.0,32.0,0.0,27.1
2026-04-13 15:15:00,WADI_SAQRA_01,DET-W01,West,1,left_straight,36,33.7,35.4,0.0,27.1
2026-04-13 15:15:00,WADI_SAQRA_01,DET-W02,West,2,straight,60,56.5,28.2,0.0,27.1
2026-04-13 15:15:00,WADI_SAQRA_01,DET-W03,West,3,straight_right,44,43.2,40.4,0.0,27.1
2026-04-13 15:15:00,WADI_SAQRA_01,DET-W04,West,4,right_only,18,16.2,35.3,0.0,27.1
2026-04-13 15:15:00,WADI_SAQRA_01,DET-W05,West,5,u_turn,7,5.2,38.2,0.0,27.1
2026-04-13 15:30:00,WADI_SAQRA_01,DET-N01,North,1,left_only,31,31.2,43.1,0.0,31.8
2026-04-13 15:30:00,WADI_SAQRA_01,DET-N02,North,2,left_straight,64,58.1,51.3,0.0,31.8
2026-04-13 15:30:00,WADI_SAQRA_01,DET-N03,North,3,straight,60,58.2,47.1,0.0,31.8
2026-04-13 15:30:00,WADI_SAQRA_01,DET-N04,North,4,straight,73,69.5,43.6,0.0,31.8
2026-04-13 15:30:00,WADI_SAQRA_01,DET-N05,North,5,straight_right,54,52.8,32.9,0.0,31.8
2026-04-13 15:30:00,WADI_SAQRA_01,DET-N06,North,6,right_only,33,34.4,56.1,0.0,31.8
2026-04-13 15:30:00,WADI_SAQRA_01,DET-S01,South,1,left_only,43,43.8,44.2,0.0,31.8
2026-04-13 15:30:00,WADI_SAQRA_01,DET-S02,South,2,left_straight,57,58.0,39.6,0.0,31.8
2026-04-13 15:30:00,WADI_SAQRA_01,DET-S03,South,3,straight,40,37.7,41.5,0.0,31.8
2026-04-13 15:30:00,WADI_SAQRA_01,DET-S04,South,4,straight,49,44.2,36.1,0.0,31.8
2026-04-13 15:30:00,WADI_SAQRA_01,DET-S05,South,5,straight_right,40,39.8,53.6,0.0,31.8
2026-04-13 15:30:00,WADI_SAQRA_01,DET-S06,South,6,right_only,33,28.6,41.7,0.0,31.8
2026-04-13 15:30:00,WADI_SAQRA_01,DET-E01,East,1,left_straight,32,31.0,33.4,0.0,31.8
2026-04-13 15:30:00,WADI_SAQRA_01,DET-E02,East,2,straight,58,56.5,37.4,0.0,31.8
2026-04-13 15:30:00,WADI_SAQRA_01,DET-E03,East,3,straight_right,48,45.7,53.8,0.0,31.8
2026-04-13 15:30:00,WADI_SAQRA_01,DET-E04,East,4,right_only,14,14.1,49.9,0.0,31.8
2026-04-13 15:30:00,WADI_SAQRA_01,DET-E05,East,5,u_turn,8,6.6,41.4,0.0,31.8
2026-04-13 15:30:00,WADI_SAQRA_01,DET-W01,West,1,left_straight,29,26.5,31.8,0.0,31.8
2026-04-13 15:30:00,WADI_SAQRA_01,DET-W02,West,2,straight,44,37.6,35.2,0.0,31.8
2026-04-13 15:30:00,WADI_SAQRA_01,DET-W03,West,3,straight_right,46,42.9,36.7,0.0,31.8
2026-04-13 15:30:00,WADI_SAQRA_01,DET-W04,West,4,right_only,27,28.8,34.1,0.0,31.8
2026-04-13 15:30:00,WADI_SAQRA_01,DET-W05,West,5,u_turn,12,7.9,33.2,0.0,31.8
2026-04-13 15:45:00,WADI_SAQRA_01,DET-N01,North,1,left_only,38,37.8,38.4,0.0,24.6
2026-04-13 15:45:00,WADI_SAQRA_01,DET-N02,North,2,left_straight,57,53.2,35.0,0.0,24.6
2026-04-13 15:45:00,WADI_SAQRA_01,DET-N03,North,3,straight,39,38.4,33.1,0.0,24.6
2026-04-13 15:45:00,WADI_SAQRA_01,DET-N04,North,4,straight,74,72.3,38.2,0.0,24.6
2026-04-13 15:45:00,WADI_SAQRA_01,DET-N05,North,5,straight_right,56,53.6,38.4,0.0,24.6
2026-04-13 15:45:00,WADI_SAQRA_01,DET-N06,North,6,right_only,21,22.8,35.5,0.0,24.6
2026-04-13 15:45:00,WADI_SAQRA_01,DET-S01,South,1,left_only,39,37.6,42.3,0.0,24.6
2026-04-13 15:45:00,WADI_SAQRA_01,DET-S02,South,2,left_straight,49,48.4,33.0,0.0,24.6
2026-04-13 15:45:00,WADI_SAQRA_01,DET-S03,South,3,straight,70,66.8,40.3,0.0,24.6
2026-04-13 15:45:00,WADI_SAQRA_01,DET-S04,South,4,straight,54,51.2,44.6,0.0,24.6
2026-04-13 15:45:00,WADI_SAQRA_01,DET-S05,South,5,straight_right,41,35.5,37.8,0.0,24.6
2026-04-13 15:45:00,WADI_SAQRA_01,DET-S06,South,6,right_only,34,31.7,51.0,0.0,24.6
2026-04-13 15:45:00,WADI_SAQRA_01,DET-E01,East,1,left_straight,49,49.4,51.6,0.0,24.6
2026-04-13 15:45:00,WADI_SAQRA_01,DET-E02,East,2,straight,51,49.6,34.5,0.0,24.6
2026-04-13 15:45:00,WADI_SAQRA_01,DET-E03,East,3,straight_right,19,18.9,33.8,0.0,24.6
2026-04-13 15:45:00,WADI_SAQRA_01,DET-E04,East,4,right_only,23,16.9,47.2,0.0,24.6
2026-04-13 15:45:00,WADI_SAQRA_01,DET-E05,East,5,u_turn,9,7.4,30.8,0.0,24.6
2026-04-13 15:45:00,WADI_SAQRA_01,DET-W01,West,1,left_straight,30,26.8,32.2,0.0,24.6
2026-04-13 15:45:00,WADI_SAQRA_01,DET-W02,West,2,straight,32,30.0,37.3,0.0,24.6
2026-04-13 15:45:00,WADI_SAQRA_01,DET-W03,West,3,straight_right,48,42.1,36.4,0.0,24.6
2026-04-13 15:45:00,WADI_SAQRA_01,DET-W04,West,4,right_only,18,17.8,39.6,0.0,24.6
2026-04-13 15:45:00,WADI_SAQRA_01,DET-W05,West,5,u_turn,11,14.1,40.0,0.0,24.6
2026-04-13 16:00:00,WADI_SAQRA_01,DET-N01,North,1,left_only,34,32.3,55.1,1.0,27.5
2026-04-13 16:00:00,WADI_SAQRA_01,DET-N02,North,2,left_straight,36,33.9,38.2,1.0,27.5
2026-04-13 16:00:00,WADI_SAQRA_01,DET-N03,North,3,straight,50,48.2,38.1,1.0,27.5
2026-04-13 16:00:00,WADI_SAQRA_01,DET-N04,North,4,straight,61,56.5,43.9,1.0,27.5
2026-04-13 16:00:00,WADI_SAQRA_01,DET-N05,North,5,straight_right,43,40.1,44.8,1.0,27.5
2026-04-13 16:00:00,WADI_SAQRA_01,DET-N06,North,6,right_only,38,34.6,43.0,1.0,27.5
2026-04-13 16:00:00,WADI_SAQRA_01,DET-S01,South,1,left_only,33,33.4,38.9,1.0,27.5
2026-04-13 16:00:00,WADI_SAQRA_01,DET-S02,South,2,left_straight,61,61.0,30.2,1.0,27.5
2026-04-13 16:00:00,WADI_SAQRA_01,DET-S03,South,3,straight,53,48.8,37.4,1.0,27.5
2026-04-13 16:00:00,WADI_SAQRA_01,DET-S04,South,4,straight,36,30.9,46.2,1.0,27.5
2026-04-13 16:00:00,WADI_SAQRA_01,DET-S05,South,5,straight_right,54,52.8,30.8,1.0,27.5
2026-04-13 16:00:00,WADI_SAQRA_01,DET-S06,South,6,right_only,22,20.5,49.1,1.0,27.5
2026-04-13 16:00:00,WADI_SAQRA_01,DET-E01,East,1,left_straight,38,36.5,47.4,1.0,27.5
2026-04-13 16:00:00,WADI_SAQRA_01,DET-E02,East,2,straight,50,47.9,41.4,1.0,27.5
2026-04-13 16:00:00,WADI_SAQRA_01,DET-E03,East,3,straight_right,40,41.1,37.2,1.0,27.5
2026-04-13 16:00:00,WADI_SAQRA_01,DET-E04,East,4,right_only,19,19.4,45.6,1.0,27.5
2026-04-13 16:00:00,WADI_SAQRA_01,DET-E05,East,5,u_turn,8,9.0,46.6,1.0,27.5
2026-04-13 16:00:00,WADI_SAQRA_01,DET-W01,West,1,left_straight,10,6.1,41.2,1.0,27.5
2026-04-13 16:00:00,WADI_SAQRA_01,DET-W02,West,2,straight,35,36.6,40.6,1.0,27.5
2026-04-13 16:00:00,WADI_SAQRA_01,DET-W03,West,3,straight_right,38,36.2,35.0,1.0,27.5
2026-04-13 16:00:00,WADI_SAQRA_01,DET-W04,West,4,right_only,18,17.3,46.0,1.0,27.5
2026-04-13 16:00:00,WADI_SAQRA_01,DET-W05,West,5,u_turn,4,4.3,34.4,1.0,27.5
2026-04-13 16:15:00,WADI_SAQRA_01,DET-N01,North,1,left_only,43,38.7,37.8,0.0,26.0
2026-04-13 16:15:00,WADI_SAQRA_01,DET-N02,North,2,left_straight,53,47.0,41.3,0.0,26.0
2026-04-13 16:15:00,WADI_SAQRA_01,DET-N03,North,3,straight,31,28.7,26.1,0.0,26.0
2026-04-13 16:15:00,WADI_SAQRA_01,DET-N04,North,4,straight,73,68.7,44.5,0.0,26.0
2026-04-13 16:15:00,WADI_SAQRA_01,DET-N05,North,5,straight_right,60,56.6,47.0,0.0,26.0
2026-04-13 16:15:00,WADI_SAQRA_01,DET-N06,North,6,right_only,31,29.4,49.4,0.0,26.0
2026-04-13 16:15:00,WADI_SAQRA_01,DET-S01,South,1,left_only,45,46.7,41.7,0.0,26.0
2026-04-13 16:15:00,WADI_SAQRA_01,DET-S02,South,2,left_straight,48,47.7,45.4,0.0,26.0
2026-04-13 16:15:00,WADI_SAQRA_01,DET-S03,South,3,straight,63,60.9,37.3,0.0,26.0
2026-04-13 16:15:00,WADI_SAQRA_01,DET-S04,South,4,straight,73,69.4,37.0,0.0,26.0
2026-04-13 16:15:00,WADI_SAQRA_01,DET-S05,South,5,straight_right,80,76.9,27.4,0.0,26.0
2026-04-13 16:15:00,WADI_SAQRA_01,DET-S06,South,6,right_only,35,32.7,40.5,0.0,26.0
2026-04-13 16:15:00,WADI_SAQRA_01,DET-E01,East,1,left_straight,46,44.4,24.4,0.0,26.0
2026-04-13 16:15:00,WADI_SAQRA_01,DET-E02,East,2,straight,37,38.0,37.8,0.0,26.0
2026-04-13 16:15:00,WADI_SAQRA_01,DET-E03,East,3,straight_right,62,60.0,33.7,0.0,26.0
2026-04-13 16:15:00,WADI_SAQRA_01,DET-E04,East,4,right_only,17,17.2,42.1,0.0,26.0
2026-04-13 16:15:00,WADI_SAQRA_01,DET-E05,East,5,u_turn,16,14.8,38.6,0.0,26.0
2026-04-13 16:15:00,WADI_SAQRA_01,DET-W01,West,1,left_straight,26,23.5,40.0,0.0,26.0
2026-04-13 16:15:00,WADI_SAQRA_01,DET-W02,West,2,straight,48,43.9,49.3,0.0,26.0
2026-04-13 16:15:00,WADI_SAQRA_01,DET-W03,West,3,straight_right,61,55.8,38.8,0.0,26.0
2026-04-13 16:15:00,WADI_SAQRA_01,DET-W04,West,4,right_only,23,24.8,39.9,0.0,26.0
2026-04-13 16:15:00,WADI_SAQRA_01,DET-W05,West,5,u_turn,12,9.5,48.6,0.0,26.0
2026-04-13 16:30:00,WADI_SAQRA_01,DET-N01,North,1,left_only,51,47.1,42.2,0.0,35.3
