Population (in K),Carpool (%),Toll ($),day,time in mins,Toll lane speed in km/h, Reg Lane 1  speed,Reg Lane 2 speed,Reg Lane 3 speed, all reg lane avg speed,carpool Lane speed, Toll lane cars num,Reg Lane 1 cars num,Reg Lane 2 cars num,Reg Lane 3 cars num, All Reg Lane cars num, carpool Lane cars num 
15,20,7,1,8.2,86.1503,57.7604,48.7555,38.8999,48.472,68.3077,3,976,762,748,2486,680
15,20,7,1,8.3,76.8575,63.2276,51.335,38.9174,51.16,70.4842,3,698,522,492,1712,434
15,20,7,1,8.4,76.8575,93.5811,97.5671,100.008,97.0521,78.8598,3,403,276,265,944,227
15,20,7,1,8.5,76.8575,93.562,97.467,100.008,97.0123,83.4789,3,132,29,19,180,77
15,20,7,1,8.6,76.8575,93.9228,95.8556,100.008,96.5954,83.7952,3,69,7,0,76,40
15,20,7,1,8.7,72.1297,93.7076,100.008,100.008,97.9079,86.8693,3,36,2,0,38,21
15,20,7,1,8.8,100.008,95.2841,100.008,100.008,98.4334,94.7726,2,17,0,0,17,9
15,20,7,1,8.9,100.008,94.499,100.008,100.008,98.1717,100.008,2,8,0,0,8,4
15,20,7,1,9,100.008,94.8027,100.008,100.008,98.2729,100.008,0,5,0,0,5,0
15,20,7,1,9.1,100.008,100.008,100.008,100.008,100.008,100.008,0,2,0,0,2,0
15,20,7,1,9.2,100.008,100.008,100.008,100.008,100.008,100.008,0,1,0,0,1,0
15,20,8,1,5.5,100.008,100.008,100.008,100.008,100.008,100.008,0,1,0,0,1,0
15,20,8,1,5.6,100.008,97.9514,100.008,100.008,99.3225,100.008,0,3,0,0,3,2
15,20,8,1,5.7,100.008,95.1282,100.008,100.008,98.3814,96.2078,0,6,0,0,6,3
15,20,8,1,5.8,100.008,95.5264,100.008,100.008,98.5141,96.2078,0,17,0,0,17,3
15,20,8,1,5.9,100.008,94.8105,100.008,100.008,98.2755,97.7242,0,40,5,0,45,8
15,20,8,1,6,100.008,95.9511,98.185,96.8238,96.9866,97.5254,0,75,8,1,84,19
15,20,8,1,6.1,100.008,96.259,98.1849,95.597,96.6803,97.361,0,128,15,1,144,38
15,20,8,1,6.2,100.008,95.3639,98.2211,99.2221,97.6024,95.2418,0,219,64,13,296,66
15,20,8,1,6.3,100.008,94.6218,97.9465,98.5502,97.0395,90.4624,0,329,128,35,492,112
15,20,8,1,6.4,100.008,93.887,97.9049,99.366,97.0526,87.5026,0,451,249,76,776,185
15,20,8,1,6.5,100.008,91.8629,97.0163,97.3091,95.3961,84.2986,0,599,399,182,1180,297
15,20,8,1,6.6,100.008,89.2498,95.8864,95.6169,93.5844,80.6305,0,753,602,366,1721,448
15,20,8,1,6.7,100.008,85.5842,92.9731,92.8883,90.4819,78.5298,0,951,860,615,2426,635
15,20,8,1,6.8,100.008,82.0552,87.0055,88.2262,85.7623,76.7159,0,1170,1128,910,3208,842
15,20,8,1,6.9,100.008,80.1476,86.3612,84.4897,83.6662,74.6713,0,1335,1344,1220,3899,1086
15,20,8,1,7,100.008,77.4266,83.8455,84.016,81.7627,72.7403,0,1537,1532,1445,4514,1323
15,20,8,1,7.1,100.008,77.3004,82.1853,81.4718,80.3192,70.9534,0,1652,1682,1696,5030,1582
15,20,8,1,7.2,100.008,75.7459,81.4932,80.1555,79.1315,72.0425,0,1806,1794,1826,5426,1767
15,20,8,1,7.3,100.008,74.2149,80.7323,79.663,78.2034,71.8132,0,1929,1883,1922,5734,1852
15,20,8,1,7.4,100.008,72.1552,78.4861,78.1644,76.2686,72.1741,0,2026,1965,1996,5987,1922
15,20,8,1,7.5,100.008,72.7821,76.7461,75.3856,74.9713,72.5987,0,2062,2013,2082,6157,1918
15,20,8,1,7.6,100.008,72.2512,76.0541,73.9544,74.0866,69.3149,0,2117,2064,2096,6277,1819
15,20,8,1,7.7,100.008,71.9432,76.4138,73.1745,73.8438,66.2102,0,2037,1977,2050,6064,1681
15,20,8,1,7.8,100.008,71.7064,74.0133,70.6247,72.1148,62.5332,0,1877,1814,1811,5502,1480
15,20,8,1,7.9,100.008,71.0556,75.2069,69.9773,72.08,58.3228,0,1730,1611,1568,4909,1268
15,20,8,1,8,100.008,67.9067,71.7859,66.3873,68.6933,65.73,0,1531,1376,1315,4222,1035
15,20,8,1,8.1,100.008,64.6167,64.9254,58.6506,62.7309,69.0979,0,1314,1118,1074,3506,786
15,20,8,1,8.2,100.008,57.6416,52.5999,44.4956,51.579,72.7455,0,1041,866,840,2747,594
15,20,8,1,8.3,88.3955,59.4033,48.3381,38.9771,48.9062,82.9776,2,773,605,598,1976,371
15,20,8,1,8.4,88.3955,85.0258,63.922,41.1225,63.3568,76.4206,2,494,372,355,1221,164
15,20,8,1,8.5,88.3955,94.1236,96.2786,100.008,96.8034,81.4727,2,211,122,101,434,90
15,20,8,1,8.6,88.3955,93.7752,100.008,100.008,97.9304,86.0102,2,82,7,0,89,49
15,20,8,1,8.7,88.3955,96.0818,90.091,100.008,95.3936,84.9381,2,42,3,0,45,31
15,20,8,1,8.8,100.008,93.4123,89.7499,100.008,94.3901,84.7362,2,31,2,0,33,12
15,20,8,1,8.9,100.008,96.2289,100.008,100.008,98.7483,89.5373,0,18,0,0,18,3
15,20,8,1,9,100.008,92.2581,100.008,100.008,97.4247,100.008,0,11,0,0,11,1
15,20,8,1,9.1,100.008,100.008,100.008,100.008,100.008,100.008,0,3,0,0,3,0
15,20,8,1,9.2,100.008,100.008,100.008,100.008,100.008,100.008,0,1,0,0,1,0
15,20,8,1,9.3,100.008,100.008,100.008,100.008,100.008,100.008,0,1,0,0,1,0
15,20,9,1,5.1,100.008,100.008,100.008,100.008,100.008,100.008,0,1,0,0,1,0
15,20,9,1,5.2,100.008,100.008,100.008,100.008,100.008,100.008,0,1,0,0,1,0
15,20,9,1,5.3,100.008,100.008,100.008,100.008,100.008,100.008,0,1,0,0,1,0
15,20,9,1,5.4,100.008,100.008,100.008,100.008,100.008,93.8381,0,2,0,0,2,2
15,20,9,1,5.5,100.008,100.008,100.008,100.008,100.008,93.8381,0,2,0,0,2,2
15,20,9,1,5.6,100.008,97.1579,100.008,93.7959,96.9873,90.2624,0,4,0,1,5,3
15,20,9,1,5.7,100.008,95.7656,100.008,100.008,98.5939,93.9837,0,15,0,0,15,5
15,20,9,1,5.8,100.008,96.9377,95.7206,100.008,97.5554,91.2507,0,28,1,0,29,12
15,20,9,1,5.9,100.008,96.7384,98.1443,91.4666,95.4498,93.8901,0,55,5,1,61,25
15,20,9,1,6,100.008,96.3321,99.4778,100.008,98.6059,93.3002,0,97,17,0,114,39
15,20,9,1,6.1,100.008,95.8811,98.6906,95.9049,96.8256,91.084,0,177,44,7,228,62
15,20,9,1,6.2,100.008,95.304,98.7299,98.719,97.5843,86.3151,0,285,84,17,386,109
15,20,9,1,6.3,100.008,94.3957,98.4048,99.4918,97.4308,84.7078,0,416,197,45,658,173
15,20,9,1,6.4,100.008,92.7331,97.0727,97.549,95.7849,81.2378,0,557,343,144,1044,265
15,20,9,1,6.5,100.008,89.9224,96.2768,96.3139,94.1711,81.2433,0,732,527,280,1539,399
15,20,9,1,6.6,100.008,86.9127,93.6108,93.1857,91.2364,80.5594,0,920,765,536,2221,569
15,20,9,1,6.7,100.008,83.1335,91.506,89.2711,87.9702,79.0864,0,1094,1033,819,2946,766
15,20,9,1,6.8,100.008,79.6628,86.5625,87.3966,84.5406,76.7989,0,1312,1286,1116,3714,1022
15,20,9,1,6.9,100.008,78.4051,84.0448,84.6826,82.3775,76.2048,0,1465,1507,1366,4338,1212
15,20,9,1,7,100.008,77.4214,82.3699,81.92,80.5704,73.3454,0,1650,1641,1579,4870,1480
15,20,9,1,7.1,100.008,76.9098,81.0066,80.3404,79.4189,72.8415,0,1768,1767,1762,5297,1675
15,20,9,1,7.2,100.008,74.9504,80.09,80.4304,78.4902,72.3849,0,1887,1875,1881,5643,1748
15,20,9,1,7.3,100.008,72.7687,79.6282,79.1484,77.1818,71.4387,0,2012,1963,1975,5950,1868
15,20,9,1,7.4,100.008,72.1475,76.6158,76.8724,75.2119,72.6772,0,2067,2017,2045,6129,1855
15,20,9,1,7.5,100.008,71.577,76.2127,74.709,74.1662,69.5317,0,2107,2051,2079,6237,1826
15,20,9,1,7.6,100.008,71.7014,76.4201,74.1906,74.1041,67.0235,0,2072,2019,2068,6159,1710
15,20,9,1,7.7,100.008,71.479,75.2977,73.174,73.3169,65.8478,0,1918,1869,1860,5647,1547
15,20,9,1,7.8,100.008,71.2417,73.9919,73.0532,72.7623,60.0413,0,1789,1698,1615,5102,1336
15,20,9,1,7.9,100.008,68.3474,72.0422,69.603,69.9976,61.6768,0,1612,1469,1360,4441,1100
15,20,9,1,8,100.008,64.0563,66.6504,62.7826,64.4964,72.2731,0,1397,1213,1109,3719,871
15,20,9,1,8.1,100.008,59.4088,54.9619,49.7673,54.7127,69.2246,0,1169,957,869,2995,619
15,20,9,1,8.2,94.1214,57.6737,50.4085,42.7482,50.2768,75.4966,1,890,709,632,2231,418
15,20,9,1,8.3,97.0647,72.0624,54.8718,41.4659,56.1334,72.9829,2,610,434,412,1456,233
15,20,9,1,8.4,97.0647,92.6689,97.6129,70.3767,86.8862,83.6641,2,323,191,166,680,201
15,20,9,1,8.5,97.0647,91.8555,98.6636,100.008,96.8424,88.2632,2,102,23,1,126,78
15,20,9,1,8.6,97.0647,92.3218,100.008,100.008,97.4459,86.3717,2,66,8,0,74,39
15,20,9,1,8.7,100.008,91.6658,100.008,100.008,97.2273,94.885,2,35,1,0,36,24
15,20,9,1,8.8,100.008,91.7374,100.008,100.008,97.2511,93.1774,0,21,0,0,21,13
15,20,9,1,8.9,100.008,92.2581,100.008,100.008,97.4247,100.008,0,9,0,0,9,3
15,20,9,1,9,100.008,100.008,100.008,100.008,100.008,100.008,0,3,0,0,3,0
15,20,9,1,9.1,100.008,100.008,100.008,100.008,100.008,100.008,0,1,0,0,1,0
15,20,10,1,5.3,100.008,100.008,100.008,100.008,100.008,100.008,0,1,0,0,1,0
15,20,10,1,5.4,100.008,96.923,100.008,100.008,98.9797,100.008,0,2,0,0,2,0
15,20,10,1,5.5,100.008,98.4655,100.008,100.008,99.4938,100.008,0,4,0,0,4,0
15,20,10,1,5.6,100.008,96.1635,100.008,100.008,98.7265,100.008,0,6,1,0,7,0
15,20,10,1,5.7,100.008,94.5092,100.008,100.008,98.1751,100.008,0,11,0,0,11,1
15,20,10,1,5.8,100.008,95.1427,100.008,87.2706,94.1405,94.1212,0,16,0,1,17,8
15,20,10,1,5.9,100.008,95.4588,97.068,100.008,97.5116,96.6748,0,47,4,0,51,16
15,20,10,1,6,100.008,96.4758,100.008,100.008,98.8306,94.213,0,93,8,0,101,27
15,20,10,1,6.1,100.008,96.4654,98.7089,100.008,98.3941,90.042,0,144,26,2,172,50
15,20,10,1,6.2,100.008,95.657,98.6222,97.8503,97.3765,88.7617,0,238,74,15,327,78
15,20,10,1,6.3,100.008,94.8643,97.9563,98.5778,97.1328,86.1219,0,359,154,43,556,127
15,20,10,1,6.4,100.008,93.6049,97.8712,98.7948,96.7569,84.3935,0,495,285,78,858,193
15,20,10,1,6.5,100.008,92.2057,97.0414,97.7925,95.6799,82.396,0,620,432,178,1230,323
15,20,10,1,6.6,100.008,89.2964,94.9596,95.2372,93.1644,80.1883,0,807,622,376,1805,486
15,20,10,1,6.7,100.008,85.6306,93.4545,94.1061,91.0637,77.8644,0,939,884,621,2444,702
15,20,10,1,6.8,100.008,82.3005,89.6275,89.3452,87.0911,77.1937,0,1183,1124,897,3204,904
15,20,10,1,6.9,100.008,78.2474,86.8327,86.5448,83.875,76.5623,0,1369,1309,1198,3876,1136
15,20,10,1,7,100.008,77.0196,84.656,83.8931,81.8562,74.6517,0,1500,1525,1450,4475,1348
15,20,10,1,7.1,100.008,76.7125,82.4398,82.3625,80.505,71.7633,0,1665,1676,1633,4974,1564
15,20,10,1,7.2,100.008,77.0131,79.8806,80.1181,79.0039,69.5191,0,1779,1820,1812,5411,1763
15,20,10,1,7.3,100.008,75.3753,79.5771,79.3361,78.0962,67.0913,0,1895,1896,1893,5684,1873
15,20,10,1,7.4,100.008,74.2614,78.9323,77.4616,76.8851,64.008,0,1985,1953,2002,5940,1910
15,20,10,1,7.5,100.008,74.6351,78.1503,76.6166,76.4674,67.0298,0,2038,2016,2058,6112,1814
15,20,10,1,7.6,100.008,74.3286,76.6579,74.4382,75.1416,65.3109,0,2053,2060,2124,6237,1685
15,20,10,1,7.7,100.008,74.7177,75.9706,74.6101,75.0995,64.6786,0,1950,1985,2010,5945,1650
15,20,10,1,7.8,100.008,72.9128,76.805,72.6559,74.1246,63.8515,0,1849,1799,1797,5445,1570
15,20,10,1,7.9,100.008,69.9875,74.98,70.6841,71.8839,62.9948,0,1687,1583,1533,4803,1376
15,20,10,1,8,100.008,67.5925,71.1282,65.6789,68.1332,58.7937,0,1519,1313,1286,4118,1218
15,20,10,1,8.1,100.008,63.782,64.8119,57.0115,61.8685,53.0767,0,1270,1071,1052,3393,967
15,20,10,1,8.2,100.008,57.9321,50.5757,40.929,49.8122,62.8302,0,1030,819,800,2649,708
15,20,10,1,8.3,99.8499,62.9046,50.3819,39.2332,50.8399,64.9114,1,771,559,546,1876,447
15,20,10,1,8.4,99.8499,93.442,98.3358,84.2396,92.0058,82.2063,1,479,328,314,1121,271
15,20,10,1,8.5,99.8499,92.6884,99.3259,100.008,97.3408,81.6281,1,202,80,60,342,80
15,20,10,1,8.6,99.8499,93.2674,88.9758,100.008,94.0837,74.8452,1,100,16,0,116,36
15,20,10,1,8.7,99.8499,92.7756,100.008,100.008,97.5972,79.2826,1,56,4,0,60,23
15,20,10,1,8.8,100.008,92.5091,100.008,100.008,97.5084,79.2826,1,31,0,0,31,6
15,20,10,1,8.9,100.008,94.9727,100.008,100.008,98.3296,93.5884,0,17,0,0,17,6
15,20,10,1,9,100.008,96.5378,100.008,100.008,98.8513,87.1687,0,6,0,0,6,2
15,20,10,1,9.1,100.008,100.008,100.008,100.008,100.008,100.008,0,3,0,0,3,1
15,20,10,1,9.2,100.008,100.008,100.008,100.008,100.008,100.008,0,1,0,0,1,0
15,15,1,1,5.2,100.008,100.008,100.008,100.008,100.008,100.008,0,1,0,0,1,0
15,15,1,1,5.3,100.008,100.008,100.008,100.008,100.008,100.008,0,1,0,0,1,0
15,15,1,1,5.4,100.008,96.923,100.008,100.008,98.9797,100.008,0,2,0,0,2,0
15,15,1,1,5.5,100.008,95.0841,100.008,100.008,98.3667,96.902,0,7,0,0,7,2
15,15,1,1,5.6,100.008,94.2634,100.008,100.008,98.0931,93.1678,0,7,0,0,7,3
15,15,1,1,5.7,100.008,95.3397,100.008,100.008,98.4519,94.8778,0,13,0,0,13,4
15,15,1,1,5.8,100.008,95.9916,100.008,100.008,98.6692,94.0374,0,28,3,0,31,11
15,15,1,1,5.9,100.008,95.86,100.008,100.008,98.6253,91.4948,0,62,5,0,67,17
15,15,1,1,6,100.008,96.3546,99.9031,96.3054,97.521,93.7084,0,114,20,1,135,27
15,15,1,1,6.1,100.008,95.758,99.1847,98.4044,97.7824,94.0499,0,204,44,6,254,47
15,15,1,1,6.2,100.008,95.3033,98.212,98.3988,97.3047,92.8347,0,304,98,18,420,75
15,15,1,1,6.3,100.008,94.4382,98.5449,98.0355,97.0062,91.145,0,449,203,65,717,124
15,15,1,1,6.4,100.008,91.822,96.8145,95.5706,94.7357,86.4669,0,611,367,177,1155,216
15,15,1,1,6.5,100.008,89.3211,94.8894,97.399,93.8698,84.9041,0,760,577,336,1673,299
15,15,1,1,6.6,100.008,85.9035,93.5504,92.7357,90.7299,82.9689,0,937,827,579,2343,433
15,15,1,1,6.7,100.008,82.9189,88.653,87.2931,86.2883,81.2538,0,1159,1107,870,3136,599
15,15,1,1,6.8,100.008,78.8468,85.6029,84.1304,82.86,80.6283,0,1331,1329,1198,3858,786
15,15,1,1,6.9,100.008,77.8842,84.444,82.4304,81.5862,79.1928,0,1517,1512,1434,4463,956
15,15,1,1,7,100.008,77.1478,80.3235,82.1048,79.8587,77.7871,0,1632,1701,1636,4969,1147
15,15,1,1,7.1,100.008,74.949,80.2595,80.3158,78.5081,76.6258,0,1804,1801,1777,5382,1206
15,15,1,1,7.2,100.008,75.2697,78.232,79.7063,77.736,75.7447,0,1894,1901,1894,5689,1249
15,15,1,1,7.3,100.008,72.6841,78.902,77.3927,76.3263,75.0133,2,2018,1963,1994,5975,1377
15,15,1,1,7.4,97.5805,70.0712,77.9671,75.7808,74.6063,75.8987,3,2114,2013,2082,6209,1340
15,15,1,1,7.5,97.2634,70.4764,76.0824,74.6788,73.7459,74.7395,6,2143,2060,2105,6308,1227
15,15,1,1,7.6,97.4748,69.708,75.2854,72.1113,72.3682,75.6025,7,2182,2083,2169,6434,1246
15,15,1,1,7.7,97.4748,71.3821,73.3308,70.318,71.677,76.4216,7,2093,2071,2142,6306,1050
15,15,1,1,7.8,93.1944,70.5412,71.1275,69.7223,70.4637,75.9477,7,1920,1897,1886,5703,869
15,15,1,1,7.9,92.8029,69.0063,70.1765,66.8574,68.6801,74.6088,5,1742,1658,1653,5053,638
15,15,1,1,8,100.008,64.5878,66.3804,62.4192,64.4625,74.8018,4,1558,1413,1378,4349,446
15,15,1,1,8.1,100.008,60.1223,58.2988,54.1725,57.5312,76.4067,0,1319,1166,1150,3635,341
15,15,1,1,8.2,90.9495,52.0485,44.449,39.9439,45.4805,78.6009,9,1077,898,893,2868,318
15,15,1,1,8.3,92.7256,52.4651,42.5526,38.6926,44.5701,82.8847,25,806,638,643,2087,182
15,15,1,1,8.4,91.2544,65.9504,45.8534,40.0086,50.6041,80.5142,28,502,406,402,1310,64
15,15,1,1,8.5,88.1294,92.0288,95.9737,100.008,96.0035,80.4136,29,222,170,154,546,29
15,15,1,1,8.6,85.6778,90.6689,96.7744,100.008,95.8171,97.169,29,44,7,0,51,21
15,15,1,1,8.7,84.9619,91.7223,100.008,100.008,97.2461,96.5178,29,19,1,0,20,9
15,15,1,1,8.8,77.1991,93.1218,100.008,100.008,97.7126,89.5373,24,9,0,0,9,3
15,15,1,1,8.9,100.008,94.8027,100.008,100.008,98.2729,100.008,12,5,0,0,5,1
15,15,1,1,9,100.008,100.008,100.008,100.008,100.008,100.008,0,3,0,0,3,0
15,15,2,1,5,100.008,100.008,100.008,100.008,100.008,100.008,0,1,0,0,1,0
15,15,2,1,5.1,100.008,100.008,100.008,100.008,100.008,100.008,0,1,0,0,1,0
15,15,2,1,5.2,100.008,100.008,100.008,100.008,100.008,100.008,0,1,0,0,1,0
15,15,2,1,5.3,100.008,96.923,100.008,100.008,98.9797,100.008,0,2,0,0,2,0
15,15,2,1,5.4,100.008,97.9514,100.008,100.008,99.3225,100.008,0,4,0,0,4,0
15,15,2,1,5.5,100.008,94.2413,100.008,100.008,98.0858,100.008,0,4,0,0,4,1
15,15,2,1,5.6,100.008,94.5092,100.008,100.008,98.1751,100.008,0,10,0,0,10,2
15,15,2,1,5.7,100.008,94.2641,100.008,100.008,98.0934,98.6586,0,14,1,0,15,5
15,15,2,1,5.8,100.008,93.9799,100.008,100.008,97.9986,98.8835,0,24,1,0,25,6
15,15,2,1,5.9,100.008,94.8442,96.5922,100.008,97.1482,97.2004,0,35,6,0,41,13
15,15,2,1,6,100.008,95.8963,99.9848,100.008,98.6297,96.0882,0,83,8,0,91,20
15,15,2,1,6.1,100.008,96.3028,99.016,100.008,98.4423,95.0896,0,145,28,1,174,37
15,15,2,1,6.2,100.008,95.564,98.687,99.8631,98.038,90.8431,0,233,78,12,323,61
15,15,2,1,6.3,100.008,94.3536,97.7363,99.0929,97.0609,87.3635,0,378,162,61,601,95
15,15,2,1,6.4,100.008,93.1416,96.9641,98.1399,96.0819,86.1638,0,501,298,124,923,147
15,15,2,1,6.5,100.008,90.6315,96.2736,97.4563,94.7871,85.1719,0,667,497,257,1421,233
15,15,2,1,6.6,100.008,87.7976,93.4681,94.4936,91.9198,84.0466,0,840,714,470,2024,339
15,15,2,1,6.7,100.008,83.9778,91.6079,91.5084,89.0314,80.874,0,1007,992,766,2765,512
15,15,2,1,6.8,100.008,79.5509,87.5983,86.5233,84.5575,79.5912,0,1273,1225,1021,3519,688
15,15,2,1,6.9,100.008,78.1242,85.2609,86.0021,83.1291,78.0013,0,1443,1415,1294,4152,892
15,15,2,1,7,100.008,76.5903,83.7511,82.376,80.9058,76.8482,0,1598,1605,1522,4725,1047
15,15,2,1,7.1,100.008,76.2377,82.4871,80.8076,79.8441,75.6423,0,1723,1730,1741,5194,1201
15,15,2,1,7.2,100.008,75.1126,81.0325,79.2148,78.4533,74.041,1,1855,1827,1877,5559,1305
15,15,2,1,7.3,100.008,74.6675,80.6342,77.7683,77.69,72.1869,2,1963,1892,1966,5821,1461
15,15,2,1,7.4,100.008,73.2639,77.8899,76.7025,75.9521,70.9486,2,2039,1979,2034,6052,1433
15,15,2,1,7.5,99.5379,72.9282,76.8599,75.9121,75.2334,68.9656,4,2081,2039,2083,6203,1338
15,15,2,1,7.6,96.9084,73.2124,75.3079,74.3184,74.2796,67.0375,9,2114,2087,2118,6319,1274
15,15,2,1,7.7,93.2352,72.4666,74.3172,71.856,72.88,67.1341,10,2133,2129,2186,6448,1126
15,15,2,1,7.8,91.6238,72.0721,74.5215,70.9168,72.5035,67.4316,9,2005,1936,2001,5942,955
15,15,2,1,7.9,86.6395,70.4558,72.4753,68.9443,70.6251,64.6657,9,1828,1751,1770,5349,900
15,15,2,1,8,84.4114,66.9681,69.9471,64.4092,67.1081,68.3193,7,1639,1510,1522,4671,865
15,15,2,1,8.1,86.2075,62.6553,64.1472,58.6287,61.8104,75.1988,6,1435,1256,1242,3933,609
15,15,2,1,8.2,99.7129,56.4232,53.1227,45.9182,51.8213,82.5499,5,1185,1004,992,3181,386
15,15,2,1,8.3,96.0237,51.484,44.4298,39.5891,45.1676,83.8282,9,892,772,738,2402,175
15,15,2,1,8.4,96.3521,57.5735,43.6894,38.0817,46.4482,84.0894,14,624,493,505,1622,83
15,15,2,1,8.5,94.5341,92.4699,90.9774,100.008,94.4851,81.6253,14,344,251,246,841,61
15,15,2,1,8.6,94.5341,91.8416,100.008,100.008,97.2859,84.4252,14,68,9,2,79,32
15,15,2,1,8.7,90.4231,89.9066,100.008,100.008,96.6409,86.186,14,32,1,0,33,12
15,15,2,1,8.8,95.8197,94.6093,100.008,100.008,98.2084,100.008,10,11,0,0,11,2
15,15,2,1,8.9,100.008,94.499,100.008,100.008,98.1717,100.008,4,8,0,0,8,0
15,15,2,1,9,100.008,94.8027,100.008,100.008,98.2729,100.008,0,5,0,0,5,0
15,15,2,1,9.1,100.008,100.008,100.008,100.008,100.008,100.008,0,2,0,0,2,0
15,15,3,1,5.5,100.008,97.9514,100.008,100.008,99.3225,100.008,0,3,0,0,3,0
15,15,3,1,5.6,100.008,93.8982,100.008,100.008,97.9714,100.008,0,9,0,0,9,1
15,15,3,1,5.7,100.008,95.7449,88.6075,100.008,94.7868,100.008,0,15,1,0,16,1
15,15,3,1,5.8,100.008,94.6882,100.008,100.008,98.2347,97.882,0,26,0,0,26,3
15,15,3,1,5.9,100.008,95.6539,100.008,100.008,98.5566,98.6616,0,53,4,0,57,7
15,15,3,1,6,100.008,96.1424,99.4108,100.008,98.5204,96.8281,0,85,12,0,97,12
15,15,3,1,6.1,100.008,96.132,98.5441,100.008,98.228,95.3196,0,141,26,4,171,37
15,15,3,1,6.2,100.008,95.4983,98.7051,97.1324,97.1119,93.1984,0,236,68,10,314,67
15,15,3,1,6.3,100.008,95.1423,97.844,98.5461,97.1775,91.0488,0,371,140,25,536,108
15,15,3,1,6.4,100.008,93.2623,97.5619,98.5773,96.4671,86.9947,0,491,276,111,878,172
15,15,3,1,6.5,100.008,91.7193,96.9496,97.9274,95.5321,80.0671,0,660,435,222,1317,282
15,15,3,1,6.6,100.008,88.5623,94.7936,94.3008,92.5522,79.6092,0,820,679,442,1941,386
15,15,3,1,6.7,100.008,84.1731,91.8765,90.1598,88.7365,77.7247,0,1017,941,723,2681,490
15,15,3,1,6.8,100.008,81.2972,87.3512,86.3573,85.0019,77.3624,0,1254,1202,999,3455,644
15,15,3,1,6.9,100.008,78.7105,85.2008,83.5746,82.4953,76.059,0,1442,1401,1283,4126,862
15,15,3,1,7,100.008,77.5911,82.992,82.5058,81.0296,75.7756,0,1589,1580,1519,4688,1048
15,15,3,1,7.1,100.008,75.568,81.3261,81.7715,79.5552,74.3307,0,1744,1735,1658,5137,1221
15,15,3,1,7.2,100.008,75.1336,80.243,78.7849,78.0539,75.6984,0,1843,1827,1859,5529,1408
15,15,3,1,7.3,100.008,74.5736,79.3029,77.2394,77.0386,75.2945,0,1943,1928,1950,5821,1365
15,15,3,1,7.4,96.6427,72.0405,77.8482,75.3006,75.0631,73.7474,4,2033,1998,2063,6094,1412
15,15,3,1,7.5,93.739,71.937,77.3524,73.9072,74.3989,74.5084,7,2084,2031,2127,6242,1380
15,15,3,1,7.6,93.1431,71.0851,76.6837,72.7107,73.4932,72.2663,13,2141,2061,2157,6359,1302
15,15,3,1,7.7,91.7246,69.9589,74.0424,71.6586,71.8866,75.767,13,2181,2117,2189,6487,1174
15,15,3,1,7.8,89.1022,68.5498,73.4226,70.4519,70.8081,77.1458,13,2063,1977,2025,6065,957
15,15,3,1,7.9,84.6104,69.6039,72.7075,68.567,70.2928,79.3054,13,1887,1778,1798,5463,812
15,15,3,1,8,81.5664,65.9779,70.5782,65.1998,67.252,80.2894,8,1691,1554,1537,4782,567
15,15,3,1,8.1,100.008,62.0456,64.4783,60.975,62.4996,81.917,4,1462,1302,1272,4036,348
15,15,3,1,8.2,100.008,56.3091,55.1852,50.7577,54.084,79.8068,0,1229,1047,1035,3311,233
15,15,3,1,8.3,94.5579,48.7582,43.7577,38.7081,43.7413,80.565,9,955,797,775,2527,165
15,15,3,1,8.4,94.4009,52.5783,42.0951,38.322,44.3318,80.0323,16,671,548,537,1756,75
15,15,3,1,8.5,92.231,92.2399,99.13,91.4134,94.2611,76.2195,18,382,304,298,984,33
15,15,3,1,8.6,90.022,91.2472,96.315,100.008,95.8567,86.4425,18,107,55,49,211,25
15,15,3,1,8.7,89.4343,84.859,100.008,100.008,94.9583,83.8243,18,26,0,0,26,25
15,15,3,1,8.8,91.4685,93.5884,100.008,100.008,97.8681,100.008,17,4,0,0,4,2
15,15,3,1,8.9,89.5975,93.5884,100.008,100.008,97.8681,100.008,9,4,0,0,4,0
15,15,3,1,9,100.008,100.008,100.008,100.008,100.008,100.008,1,2,0,0,2,0
15,15,3,1,9.1,100.008,100.008,100.008,100.008,100.008,100.008,0,1,0,0,1,0
15,15,4,1,5.5,100.008,97.9514,100.008,100.008,99.3225,100.008,0,3,0,0,3,0
15,15,4,1,5.6,100.008,95.6996,100.008,100.008,98.5719,100.008,0,8,0,0,8,0
15,15,4,1,5.7,100.008,96.0171,100.008,100.008,98.6777,100.008,0,14,0,0,14,1
15,15,4,1,5.8,100.008,95.3987,97.9384,100.008,97.7817,95.2487,0,28,4,0,32,5
15,15,4,1,5.9,100.008,96.2585,97.6954,100.008,97.9873,94.0333,0,61,7,0,68,11
15,15,4,1,6,100.008,96.197,98.3497,100.008,98.1849,94.6057,0,100,14,0,114,14
15,15,4,1,6.1,100.008,96.6938,99.5009,91.6265,95.9404,92.8034,0,160,24,2,186,24
15,15,4,1,6.2,100.008,95.4726,97.8759,99.6593,97.6693,92.5896,0,260,73,16,349,47
15,15,4,1,6.3,100.008,94.9893,97.8944,97.6887,96.8575,89.5274,0,358,159,37,554,88
15,15,4,1,6.4,100.008,93.4649,97.2723,97.1885,95.9752,87.7355,0,492,286,114,892,150
