Population (in K),Carpool (%),Toll ($),day,time in mins,Toll lane speed in km/h, Reg Lane 1  speed,Reg Lane 2 speed,Reg Lane 3 speed, all reg lane avg speed,carpool Lane speed, Toll lane cars num,Reg Lane 1 cars num,Reg Lane 2 cars num,Reg Lane 3 cars num, All Reg Lane cars num, carpool Lane cars num 
25,20,6,1,9.1,100.008,95.0763,100.008,100.008,98.3641,100.008,0,221,201,210,632,0
25,20,6,1,9.2,100.008,100.008,100.008,100.008,100.008,100.008,0,1,0,0,1,0
25,20,7,1,5.4,100.008,100.008,100.008,100.008,100.008,100.008,0,1,0,0,1,0
25,20,7,1,5.5,100.008,100.008,100.008,100.008,100.008,96.923,0,3,0,0,3,2
25,20,7,1,5.6,100.008,94.8071,100.008,100.008,98.2744,92.5199,0,6,0,0,6,4
25,20,7,1,5.7,100.008,95.4505,100.008,100.008,98.4888,94.0175,0,14,0,0,14,5
25,20,7,1,5.8,100.008,96.1519,93.6393,100.008,96.5998,96.2639,0,38,2,0,40,8
25,20,7,1,5.9,100.008,96.6741,97.7931,89.4021,94.6231,94.1046,0,82,6,1,89,15
25,20,7,1,6,100.008,96.316,99.4648,94.4203,96.7337,92.9991,0,139,27,3,169,45
25,20,7,1,6.1,100.008,95.5296,98.5352,99.6666,97.9105,90.3945,0,235,77,14,326,89
25,20,7,1,6.2,100.008,95.1034,98.1149,98.6631,97.2938,86.466,0,386,148,49,583,164
25,20,7,1,6.3,100.008,93.2757,97.5047,96.0927,95.6243,82.7807,0,545,301,124,970,277
25,20,7,1,6.4,100.008,90.7571,95.0972,93.6073,93.1539,79.7813,0,710,517,280,1507,395
25,20,7,1,6.5,100.008,87.4635,93.4854,92.3295,91.0928,78.692,0,913,765,539,2217,580
25,20,7,1,6.6,100.008,82.8916,88.0962,86.5123,85.8334,76.7727,0,1141,1060,867,3068,851
25,20,7,1,6.7,100.008,80.2577,86.2544,84.5507,83.6876,72.9171,0,1329,1305,1148,3782,1125
25,20,7,1,6.8,100.008,77.4686,83.9354,83.0058,81.4699,71.6262,0,1509,1492,1411,4412,1400
25,20,7,1,6.9,100.008,77.1981,82.1792,81.5915,80.3229,70.9058,0,1662,1681,1635,4978,1622
25,20,7,1,7,100.008,74.6093,81.0335,79.746,78.4629,69.5805,0,1818,1772,1800,5390,1871
25,20,7,1,7.1,99.4045,74.1465,81.0395,77.8497,77.6785,69.2097,6,1914,1863,1939,5716,2076
25,20,7,1,7.2,94.4572,73.5421,78.6961,76.89,76.376,68.4468,70,2012,1971,2027,6010,2220
25,20,7,1,7.3,83.2409,71.9923,76.8461,75.375,74.7378,68.6935,240,2069,2031,2099,6199,2253
25,20,7,1,7.4,74.7045,71.7293,75.3997,75.07,74.0664,66.7718,527,2124,2071,2105,6300,2345
25,20,7,1,7.5,72.0825,71.1236,73.5342,73.4276,72.6951,64.8965,829,2156,2124,2138,6418,2386
25,20,7,1,7.6,70.2638,69.8525,72.9014,70.5704,71.1081,63.1269,1134,2188,2136,2212,6536,2420
25,20,7,1,7.7,68.9938,68.7916,71.2684,69.585,69.8817,61.8225,1420,2235,2189,2243,6667,2461
25,20,7,1,7.8,69.464,66.0208,71.6251,67.2009,68.2822,60.5748,1577,2285,2188,2304,6777,2499
25,20,7,1,7.9,69.1334,64.7802,68.9354,65.8078,66.5078,58.9358,1615,2307,2232,2333,6872,2424
25,20,7,1,8,69.5681,64.1839,67.3644,64.0882,65.2121,56.1619,1624,2348,2279,2401,7028,2230
25,20,7,1,8.1,66.8196,62.6599,66.5484,62.26,63.8227,52.1302,1550,2401,2297,2443,7141,2007
25,20,7,1,8.2,62.7911,62.5313,65.084,59.8132,62.4762,48.3504,1366,2401,2346,2514,7261,1754
25,20,7,1,8.3,56.31,61.0332,64.0672,58.9175,61.3393,42.1064,1109,2381,2335,2473,7189,1503
25,20,7,1,8.4,48.3213,57.1787,60.8282,56.3774,58.1281,36.4493,851,2166,2078,2209,6453,1238
25,20,7,1,8.5,53.9088,53.6151,55.8914,52.3259,53.9441,36.6082,589,1902,1830,1945,5677,969
25,20,7,1,8.6,84.7661,45.096,50.0766,47.0447,47.4058,35.5298,327,1689,1563,1652,4904,713
25,20,7,1,8.7,83.3329,37.5885,40.8234,38.3616,38.9245,33.9263,68,1423,1332,1392,4147,498
25,20,7,1,8.8,100.008,35.0483,37.8656,36.7785,36.5641,100.008,14,1163,1077,1135,3375,229
25,20,7,1,8.9,100.008,35.2372,37.9782,35.9226,36.3793,100.008,0,886,834,874,2594,0
25,20,7,1,9,100.008,36.2027,38.4293,34.8265,36.4861,100.008,0,616,579,629,1824,0
25,20,7,1,9.1,100.008,41.2375,36.987,37.5533,38.5926,100.008,0,363,335,340,1038,0
25,20,7,1,9.2,100.008,95.0763,100.008,100.008,98.3641,100.008,0,106,94,97,297,0
25,20,7,1,9.3,100.008,100.008,100.008,100.008,100.008,100.008,0,1,0,0,1,0
25,20,8,1,5.4,100.008,100.008,100.008,100.008,100.008,100.008,0,1,0,0,1,0
25,20,8,1,5.5,100.008,100.008,100.008,100.008,100.008,93.8381,0,3,0,0,3,1
25,20,8,1,5.6,100.008,96.6286,100.008,100.008,98.8815,96.923,0,5,0,0,5,2
25,20,8,1,5.7,100.008,95.0918,100.008,100.008,98.3693,96.256,0,14,1,0,15,5
25,20,8,1,5.8,100.008,95.9959,87.7006,100.008,94.5682,94.6034,0,38,1,0,39,11
25,20,8,1,5.9,100.008,96.1672,99.6409,92.7814,96.1965,95.0869,0,80,11,1,92,18
25,20,8,1,6,100.008,95.9237,99.3008,100.008,98.4108,94.6264,0,152,27,3,182,45
25,20,8,1,6.1,100.008,95.68,98.2071,99.5182,97.8018,90.1998,0,253,69,16,338,77
25,20,8,1,6.2,100.008,94.7513,98.064,99.2802,97.3652,89.1486,0,375,157,44,576,133
25,20,8,1,6.3,100.008,93.2803,97.4563,97.5277,96.0881,85.1329,0,512,315,122,949,224
25,20,8,1,6.4,100.008,89.4909,95.4639,94.7885,93.2478,82.1417,0,706,518,318,1542,373
25,20,8,1,6.5,100.008,85.1645,92.0586,91.5086,89.5772,79.4232,0,929,820,549,2298,580
25,20,8,1,6.6,100.008,82.0281,87.5426,87.0102,85.527,77.2413,0,1151,1095,869,3115,829
25,20,8,1,6.7,100.008,79.2715,85.5363,85.2895,83.3658,74.6731,0,1373,1317,1155,3845,1135
25,20,8,1,6.8,100.008,77.302,83.622,84.0764,81.6668,73.4432,0,1557,1506,1424,4487,1420
25,20,8,1,6.9,100.008,76.9592,82.1765,81.3013,80.1457,72.6288,0,1701,1675,1668,5044,1628
25,20,8,1,7,100.008,76.42,80.5369,78.8468,78.6012,71.7192,0,1804,1809,1835,5448,1839
25,20,8,1,7.1,84.0952,75.8112,78.7336,77.0383,77.1944,71.8134,2,1910,1915,1960,5785,2077
25,20,8,1,7.2,90.7482,73.4327,77.9655,76.6676,76.0219,69.3771,52,2008,1988,2039,6035,2142
25,20,8,1,7.3,85.3038,71.2723,78.6976,73.9692,74.6463,68.5865,153,2069,1999,2124,6192,2255
25,20,8,1,7.4,79.1177,72.6219,76.1644,73.1851,73.9905,66.1435,323,2103,2061,2132,6296,2291
25,20,8,1,7.5,77.6413,71.3276,74.6701,72.7024,72.9,65.501,526,2150,2102,2164,6416,2332
25,20,8,1,7.6,76.2065,70.1066,72.1191,70.9189,71.0482,63.4538,742,2184,2157,2207,6548,2372
25,20,8,1,7.7,75.6499,68.8665,70.9987,70.1235,69.9962,62.6804,911,2247,2194,2241,6682,2423
25,20,8,1,7.8,74.1717,67.2621,69.5202,67.4741,68.0855,62.1826,1024,2254,2235,2304,6793,2457
25,20,8,1,7.9,74.2416,64.7743,69.3122,66.3462,66.8109,59.4848,1043,2329,2244,2324,6897,2490
25,20,8,1,8,73.4055,63.6739,67.719,64.2581,65.217,57.0714,1000,2358,2281,2388,7027,2321
25,20,8,1,8.1,70.7066,62.7072,66.0356,62.4674,63.7367,53.3006,962,2383,2319,2440,7142,2073
25,20,8,1,8.2,76.1065,61.3927,64.5666,60.777,62.2454,48.363,835,2420,2356,2480,7256,1831
25,20,8,1,8.3,71.1844,60.2795,63.484,59.9684,61.244,46.0101,581,2472,2399,2507,7378,1581
25,20,8,1,8.4,79.8224,59.0803,61.1346,58.4838,59.5662,48.6684,337,2318,2261,2354,6933,1320
25,20,8,1,8.5,83.2026,54.4785,57.9955,55.2058,55.8933,41.7594,158,2078,1999,2075,6152,1056
25,20,8,1,8.6,89.0941,48.4451,53.6171,49.9191,50.6604,36.0664,106,1838,1724,1811,5373,813
25,20,8,1,8.7,84.9162,41.4209,45.0824,42.9251,43.1428,33.7802,25,1584,1481,1551,4616,559
25,20,8,1,8.8,100.008,34.813,38.4805,37.7172,37.0036,100.008,13,1329,1239,1273,3841,360
25,20,8,1,8.9,100.008,34.7679,38.1258,37.2115,36.7017,100.008,0,1061,994,1019,3074,93
25,20,8,1,9,100.008,34.4784,38.4688,36.4436,36.4636,100.008,0,796,729,771,2296,0
25,20,8,1,9.1,100.008,34.2906,37.4702,36.6986,36.1531,100.008,0,518,498,498,1514,0
25,20,8,1,9.2,100.008,100.008,100.008,100.008,100.008,100.008,0,255,245,249,749,0
25,20,9,1,5.5,100.008,96.923,100.008,100.008,98.9797,100.008,0,2,0,0,2,2
25,20,9,1,5.6,100.008,96.1951,100.008,100.008,98.737,95.2917,0,7,0,0,7,6
25,20,9,1,5.7,100.008,96.1162,100.008,100.008,98.7107,94.431,0,25,0,0,25,14
25,20,9,1,5.8,100.008,96.5034,100.008,100.008,98.8398,92.8994,0,48,1,0,49,18
25,20,9,1,5.9,100.008,97.0343,95.9574,100.008,97.6666,92.4081,0,96,6,2,104,30
25,20,9,1,6,100.008,96.2549,97.4955,98.784,97.5115,90.9427,0,172,47,7,226,59
25,20,9,1,6.1,100.008,95.3253,98.4006,97.459,97.0616,90.0546,0,282,100,27,409,98
25,20,9,1,6.2,100.008,94.1704,98.2829,97.4224,96.6252,87.9958,0,427,205,52,684,171
25,20,9,1,6.3,100.008,92.3442,97.1119,97.2232,95.5598,85.7353,0,545,366,154,1065,270
25,20,9,1,6.4,100.008,88.7246,95.4058,95.3548,93.1617,84.1301,0,718,583,358,1659,415
25,20,9,1,6.5,100.008,84.4986,90.6624,90.9394,88.7002,79.8189,0,948,870,602,2420,617
25,20,9,1,6.6,100.008,80.8811,87.6693,86.8601,85.1368,76.2843,0,1176,1132,916,3224,887
25,20,9,1,6.7,100.008,79.5692,85.5557,83.185,82.77,72.6196,0,1364,1344,1229,3937,1140
25,20,9,1,6.8,100.008,78.7362,82.7156,82.782,81.4113,71.6553,0,1527,1549,1466,4542,1428
25,20,9,1,6.9,100.008,76.3821,82.2505,80.9358,79.8561,69.4895,0,1722,1695,1666,5083,1625
25,20,9,1,7,99.0393,76.3034,80.3878,79.5638,78.7517,68.5562,1,1837,1822,1829,5488,1870
25,20,9,1,7.1,89.9288,75.4098,79.7171,78.1606,77.7625,67.3394,7,1924,1910,1968,5802,2010
25,20,9,1,7.2,91.8585,72.7515,77.1791,76.4297,75.4535,65.6351,28,2067,2011,2042,6120,2126
25,20,9,1,7.3,87.3257,71.9902,75.7457,74.9355,74.2238,62.9316,89,2093,2050,2086,6229,2262
25,20,9,1,7.4,84.5822,71.2932,75.0077,73.3736,73.2248,64.4276,183,2122,2076,2146,6344,2299
25,20,9,1,7.5,82.1274,68.9686,73.2869,71.4097,71.2217,63.3832,302,2169,2133,2177,6479,2330
25,20,9,1,7.6,80.6169,69.1809,71.0375,69.0917,69.77,61.7669,418,2187,2170,2249,6606,2507
25,20,9,1,7.7,79.8712,68.4653,70.2335,68.6685,69.1224,60.1907,520,2240,2203,2272,6715,2538
25,20,9,1,7.8,79.2915,67.5807,68.0836,66.9851,67.5498,58.5938,571,2267,2263,2302,6832,2575
25,20,9,1,7.9,77.5476,64.607,68.0569,64.9734,65.8791,56.5906,597,2307,2281,2351,6939,2603
25,20,9,1,8,77.7765,63.61,67.1969,62.8419,64.5496,54.6241,542,2353,2301,2418,7072,2437
25,20,9,1,8.1,76.453,62.7448,64.5069,61.7914,63.0144,51.3945,533,2362,2373,2453,7188,2230
25,20,9,1,8.2,81.4291,61.4074,62.6863,60.7792,61.6243,47.2894,427,2431,2379,2485,7295,1977
25,20,9,1,8.3,82.3595,59.5588,62.4196,60.2984,60.7589,43.9801,264,2502,2414,2497,7413,1717
25,20,9,1,8.4,80.8473,58.6656,60.6567,59.7694,59.6972,42.488,163,2460,2400,2435,7295,1458
25,20,9,1,8.5,85.8542,54.5605,58.1461,56.4762,56.3943,34.9162,113,2230,2124,2169,6523,1216
25,20,9,1,8.6,88.5104,50.2344,52.5572,51.5995,51.4637,34.955,43,1945,1883,1910,5738,962
25,20,9,1,8.7,98.387,43.5528,46.3993,44.7513,44.9011,34.4664,23,1708,1627,1652,4987,700
25,20,9,1,8.8,100.008,35.3679,38.5994,38.1827,37.3833,30.4562,11,1460,1368,1380,4208,497
25,20,9,1,8.9,100.008,34.6669,38.1351,37.5216,36.7745,100.008,0,1176,1121,1132,3429,244
25,20,9,1,9,100.008,35.0745,37.3074,37.1013,36.4944,100.008,0,909,878,878,2665,0
25,20,9,1,9.1,100.008,35.1832,36.4622,37.2561,36.3005,100.008,0,638,619,624,1881,0
25,20,9,1,9.2,100.008,36.378,36.3415,36.9781,36.5659,100.008,0,381,362,373,1116,0
25,20,9,1,9.3,100.008,100.008,100.008,100.008,100.008,100.008,0,116,116,113,345,0
25,20,10,1,5.1,100.008,100.008,100.008,100.008,100.008,100.008,0,1,0,0,1,0
25,20,10,1,5.2,100.008,100.008,100.008,100.008,100.008,100.008,0,1,0,0,1,0
25,20,10,1,5.3,100.008,96.923,100.008,100.008,98.9797,100.008,0,2,0,0,2,0
25,20,10,1,5.4,100.008,96.923,100.008,100.008,98.9797,100.008,0,2,0,0,2,0
25,20,10,1,5.5,100.008,97.9514,100.008,100.008,99.3225,100.008,0,4,0,0,4,0
25,20,10,1,5.6,100.008,95.0841,100.008,100.008,98.3667,100.008,0,7,0,0,7,0
25,20,10,1,5.7,100.008,95.4257,100.008,100.008,98.4806,100.008,0,12,0,0,12,1
25,20,10,1,5.8,100.008,94.7615,94.8918,100.008,96.5538,93.6393,0,24,1,0,25,2
25,20,10,1,5.9,100.008,96.4195,98.2546,97.602,97.4254,96.3374,0,69,11,1,81,9
25,20,10,1,6,100.008,96.2653,98.9235,100.008,98.3989,94.1409,0,136,28,2,166,26
25,20,10,1,6.1,100.008,95.7864,99.133,100.008,98.3091,90.3166,0,236,47,6,289,61
25,20,10,1,6.2,100.008,95.2848,98.0396,98.4764,97.2669,87.5447,0,347,121,26,494,121
25,20,10,1,6.3,100.008,93.1922,97.6507,98.1846,96.3425,84.5919,0,485,271,103,859,225
25,20,10,1,6.4,100.008,90.5814,96.2391,96.1086,94.3097,82.3084,0,625,467,269,1361,357
25,20,10,1,6.5,100.008,86.8012,93.0428,92.1742,90.6727,79.5944,0,860,722,498,2080,530
25,20,10,1,6.6,100.008,82.7953,88.2745,87.614,86.2279,76.3063,0,1120,1005,795,2920,780
25,20,10,1,6.7,100.008,78.8609,85.4943,87.3105,83.8885,73.9839,0,1298,1277,1106,3681,1083
25,20,10,1,6.8,100.008,77.8958,83.8799,83.5037,81.7598,73.9351,0,1479,1483,1377,4339,1385
25,20,10,1,6.9,100.008,76.1351,82.3361,81.0256,79.8323,73.1323,0,1676,1643,1616,4935,1574
25,20,10,1,7,100.008,75.421,79.8122,79.9141,78.3824,72.8342,0,1800,1790,1766,5356,1814
25,20,10,1,7.1,100.008,73.71,79.5125,79.3485,77.5237,72.2958,0,1921,1897,1909,5727,1932
25,20,10,1,7.2,93.1812,72.8669,78.9723,78.5344,76.7912,70.961,4,2025,1964,1998,5987,2185
25,20,10,1,7.3,94.1474,72.6457,76.7993,75.8958,75.1136,68.333,25,2054,2037,2076,6167,2269
25,20,10,1,7.4,93.34,71.485,76.4962,73.9138,73.965,65.9376,60,2103,2047,2120,6270,2307
25,20,10,1,7.5,90.8557,70.9241,74.8177,72.4212,72.721,63.9101,120,2132,2101,2150,6383,2342
25,20,10,1,7.6,87.8516,70.2252,72.2727,71.817,71.4383,61.2939,180,2168,2160,2176,6504,2378
25,20,10,1,7.7,86.8653,68.2273,71.6685,70.5283,70.1414,60.3266,242,2233,2163,2217,6613,2423
25,20,10,1,7.8,84.9063,66.8187,71.8178,68.3827,69.0064,60.9457,278,2277,2186,2271,6734,2457
25,20,10,1,7.9,82.8319,65.0548,69.4558,67.4708,67.3271,58.9133,286,2321,2227,2291,6839,2493
25,20,10,1,8,82.6293,63.9295,67.7928,65.5743,65.7656,57.1621,276,2344,2291,2352,6987,2536
25,20,10,1,8.1,80.4946,63.1966,65.7261,64.6174,64.5134,56.7694,257,2384,2333,2376,7093,2320
25,20,10,1,8.2,77.1936,61.1943,64.6504,63.7269,63.1905,53.6185,164,2446,2356,2403,7205,2065
25,20,10,1,8.3,82.1195,59.5424,64.2328,61.3932,61.7228,49.2443,145,2499,2367,2465,7331,1833
25,20,10,1,8.4,82.7412,59.0431,62.8067,59.6898,60.5132,47.747,99,2514,2420,2525,7459,1568
25,20,10,1,8.5,89.1207,56.8488,61.1727,57.7305,58.584,40.4672,54,2385,2254,2395,7034,1333
25,20,10,1,8.6,88.5394,52.4726,57.1881,53.5781,54.4129,34.2482,15,2124,2009,2126,6259,1071
25,20,10,1,8.7,95.9426,47.8324,51.7306,48.3716,49.3115,33.2933,11,1869,1776,1855,5500,821
25,20,10,1,8.8,97.87,39.5943,42.855,41.083,41.1774,32.1357,6,1615,1526,1577,4718,577
25,20,10,1,8.9,95.0763,35.3022,37.7077,37.2767,36.7622,100.008,4,1355,1284,1307,3946,340
25,20,10,1,9,95.0763,35.312,37.2105,36.841,36.4545,100.008,1,1078,1038,1056,3172,85
25,20,10,1,9.1,95.0763,35.6594,36.6385,37.0144,36.4375,100.008,1,802,797,802,2401,0
25,20,10,1,9.2,95.0763,34.2072,38.4112,35.7124,36.1103,100.008,1,557,521,537,1615,0
25,20,10,1,9.3,100.008,100.008,100.008,100.008,100.008,100.008,1,279,280,288,847,0
25,20,10,1,9.4,100.008,100.008,100.008,100.008,100.008,100.008,0,24,22,24,70,0
25,15,1,1,5.5,100.008,97.9514,100.008,100.008,99.3225,100.008,0,3,0,0,3,0
25,15,1,1,5.6,100.008,94.1966,100.008,100.008,98.0709,100.008,0,7,0,0,7,2
25,15,1,1,5.7,100.008,94.8306,100.008,100.008,98.2822,95.4572,0,24,0,0,24,6
25,15,1,1,5.8,100.008,95.9822,100.008,100.008,98.6661,94.7243,0,47,3,1,51,8
25,15,1,1,5.9,100.008,96.8073,97.8863,99.8223,98.172,92.3738,0,85,9,1,95,17
25,15,1,1,6,100.008,96.1474,99.5594,99.9151,98.5406,93.9585,0,139,25,2,166,34
25,15,1,1,6.1,100.008,95.5215,98.7178,98.6571,97.6321,93.6107,0,235,69,16,320,64
25,15,1,1,6.2,100.008,94.746,97.9169,98.6631,97.1086,90.0786,0,358,163,39,560,108
25,15,1,1,6.3,100.008,92.5548,97.0514,98.2472,95.9512,85.3738,0,502,324,139,965,197
25,15,1,1,6.4,100.008,89.7453,94.6887,94.1893,92.8744,81.7631,0,693,540,334,1567,311
25,15,1,1,6.5,100.008,84.391,91.6559,91.3538,89.1335,80.3282,0,936,811,600,2347,449
25,15,1,1,6.6,100.008,80.4832,87.4201,86.7253,84.8762,78.6596,0,1163,1100,917,3180,613
25,15,1,1,6.7,100.008,79.2264,85.6208,84.1832,83.0102,77.8849,0,1384,1349,1174,3907,849
25,15,1,1,6.8,100.008,77.9769,83.263,83.0605,81.4335,73.6812,0,1543,1556,1452,4551,1115
25,15,1,1,6.9,100.008,76.5519,81.2063,81.4955,79.7512,70.793,0,1684,1729,1669,5082,1360
25,15,1,1,7,100.008,75.7593,81.5664,79.6458,78.9905,68.4242,1,1856,1799,1816,5471,1600
25,15,1,1,7.1,89.6694,74.6215,80.0569,77.5893,77.4226,67.147,43,1929,1902,1968,5799,1847
25,15,1,1,7.2,76.7765,72.2943,80.0032,77.1435,76.4803,65.1268,313,2072,1967,2034,6073,1883
25,15,1,1,7.3,72.8517,71.9048,78.0897,74.8874,74.9606,65.0505,618,2073,2024,2119,6216,2074
25,15,1,1,7.4,71.1375,72.5049,74.9174,73.4022,73.6082,64.4681,918,2107,2082,2152,6341,2148
25,15,1,1,7.5,70.3964,71.0803,73.9129,71.1138,72.0356,63.3902,1216,2151,2113,2202,6466,2281
25,15,1,1,7.6,69.8891,68.7768,72.9584,69.4941,70.4098,61.9974,1512,2214,2131,2236,6581,2434
25,15,1,1,7.7,69.3217,68.3188,70.8713,67.6857,68.9586,60.3216,1802,2223,2194,2274,6691,2280
25,15,1,1,7.8,67.2429,67.0009,69.8511,66.8542,67.9021,58.295,2053,2275,2229,2303,6807,2094
25,15,1,1,7.9,66.8093,64.7328,68.2025,65.3204,66.0852,55.124,2249,2316,2250,2347,6913,1871
25,15,1,1,8,67.2923,63.6548,66.5764,63.9288,64.72,50.569,2296,2364,2295,2399,7058,1658
25,15,1,1,8.1,65.3848,62.1335,65.8582,63.1167,63.7028,46.5503,2338,2319,2238,2329,6886,1425
25,15,1,1,8.2,64.7544,59.7957,63.387,60.537,61.2399,45.0117,2405,2115,1990,2052,6157,1174
25,15,1,1,8.3,63.1169,56.4025,58.5683,56.3589,57.1099,39.9178,2447,1887,1746,1779,5412,916
25,15,1,1,8.4,61.5225,51.3122,51.7626,49.9313,51.002,40.077,2501,1626,1510,1530,4666,664
25,15,1,1,8.5,59.9923,41.5498,41.4958,40.4677,41.1711,39.3574,2542,1365,1249,1275,3889,424
25,15,1,1,8.6,58.5232,37.7855,38.1628,37.8091,37.9191,92.1242,2578,1098,1000,1014,3112,213
25,15,1,1,8.7,56.441,37.5296,37.9329,37.3545,37.6057,100.008,2399,828,741,762,2331,4
25,15,1,1,8.8,52.9637,37.252,37.8083,37.7845,37.6149,100.008,2149,541,517,514,1572,0
25,15,1,1,8.9,48.3675,91.4943,100.008,100.008,97.1701,100.008,1885,259,254,274,787,0
25,15,1,1,9,41.9094,100.008,100.008,100.008,100.008,100.008,1630,4,2,2,8,0
25,15,1,1,9.1,35.5263,100.008,100.008,100.008,100.008,100.008,1383,0,0,0,0,0
25,15,1,1,9.2,34.7767,100.008,100.008,100.008,100.008,100.008,1126,0,0,0,0,0
25,15,1,1,9.3,34.9662,100.008,100.008,100.008,100.008,100.008,863,0,0,0,0,0
25,15,1,1,9.4,35.4651,100.008,100.008,100.008,100.008,100.008,600,0,0,0,0,0
25,15,1,1,9.5,36.3624,100.008,100.008,100.008,100.008,100.008,355,0,0,0,0,0
25,15,1,1,9.6,100.008,100.008,100.008,100.008,100.008,100.008,91,0,0,0,0,0
25,15,2,1,5.2,100.008,100.008,100.008,100.008,100.008,100.008,0,1,0,0,1,0
25,15,2,1,5.3,100.008,96.923,100.008,100.008,98.9797,100.008,0,2,0,0,2,0
25,15,2,1,5.4,100.008,96.923,100.008,100.008,98.9797,100.008,0,2,0,0,2,0
25,15,2,1,5.5,100.008,97.9514,100.008,100.008,99.3225,100.008,0,3,0,0,3,0
25,15,2,1,5.6,100.008,95.4944,100.008,100.008,98.5035,100.008,0,15,0,0,15,1
25,15,2,1,5.7,100.008,94.1538,100.008,100.008,98.0566,97.918,0,21,0,0,21,4
25,15,2,1,5.8,100.008,95.5026,96.0093,100.008,97.1733,98.5395,0,41,8,2,51,11
25,15,2,1,5.9,100.008,96.4618,99.7192,95.9813,97.3874,96.9356,0,96,10,1,107,26
25,15,2,1,6,100.008,96.292,98.0736,96.1986,96.8547,94.3311,0,176,32,6,214,47
25,15,2,1,6.1,100.008,95.5171,98.4874,99.2947,97.7664,92.444,0,265,89,12,366,82
25,15,2,1,6.2,100.008,94.503,97.8998,98.8316,97.0781,90.8006,0,406,178,62,646,143
25,15,2,1,6.3,100.008,92.0199,97.1931,98.1185,95.7772,87.789,0,562,351,148,1061,200
25,15,2,1,6.4,100.008,88.8654,94.394,90.0586,91.106,84.7877,0,729,579,376,1684,323
25,15,2,1,6.5,100.008,84.3767,89.9698,88.0088,87.4518,81.9227,0,1003,867,637,2507,508
25,15,2,1,6.6,100.008,79.7049,87.5463,85.6456,84.2989,80.6426,0,1211,1145,957,3313,702
25,15,2,1,6.7,100.008,79.7729,84.5939,83.3591,82.5753,76.9628,0,1390,1389,1267,4046,962
25,15,2,1,6.8,100.008,76.9944,82.8199,81.0745,80.2963,74.4781,0,1566,1577,1505,4648,1205
25,15,2,1,6.9,100.008,75.3019,81.9566,80.9602,79.4062,73.0021,1,1741,1731,1715,5187,1449
25,15,2,1,7,93.2397,74.2672,81.7474,79.142,78.3856,71.7459,4,1904,1804,1868,5576,1717
25,15,2,1,7.1,85.7144,74.0388,78.978,76.649,76.5553,71.0283,101,1982,1933,1996,5911,1922
25,15,2,1,7.2,73.0187,72.613,78.1125,75.4428,75.3894,69.7259,387,2059,1999,2084,6142,2057
25,15,2,1,7.3,69.6077,71.4618,75.9957,74.2322,73.8966,69.5964,684,2100,2056,2129,6285,2103
25,15,2,1,7.4,67.7471,71.1902,75.0762,72.2096,72.8254,67.0609,980,2144,2096,2155,6395,2269
25,15,2,1,7.5,67.1901,70.0267,73.6658,70.4387,71.3771,64.5614,1274,2170,2121,2215,6506,2342
25,15,2,1,7.6,66.8967,66.9583,73.322,68.4869,69.5891,62.8887,1568,2241,2141,2260,6642,2241
25,15,2,1,7.7,66.0794,67.2569,70.7947,68.5859,68.8791,60.8379,1855,2266,2198,2273,6737,2088
25,15,2,1,7.8,64.8567,64.9757,69.2482,66.2999,66.8412,59.3702,2068,2324,2213,2351,6888,1900
25,15,2,1,7.9,64.755,62.8269,67.8707,65.1646,65.2874,60.6654,2285,2368,2271,2354,6993,1679
25,15,2,1,8,62.7077,63.2562,65.9734,63.1705,64.1334,57.223,2436,2372,2330,2417,7119,1458
25,15,2,1,8.1,60.3236,62.9832,64.2247,61.617,62.9416,49.9856,2499,2271,2267,2336,6874,1204
25,15,2,1,8.2,58.0334,60.414,61.6344,58.3913,60.1466,44.1897,2525,2072,1985,2075,6132,978
25,15,2,1,8.3,55.8605,55.7355,58.4705,53.804,56.0033,44.8864,2568,1852,1726,1817,5395,728
25,15,2,1,8.4,53.8862,49.4613,51.5104,47.9114,49.6277,49.7129,2595,1600,1486,1554,4640,475
25,15,2,1,8.5,53.495,40.2823,40.8752,38.7644,39.9739,84.9589,2635,1353,1232,1284,3869,218
25,15,2,1,8.6,55.2152,37.8738,38.1736,37.8906,37.9793,93.1227,2554,1089,1000,1008,3097,17
25,15,2,1,8.7,53.5376,37.8978,37.9074,37.4168,37.7406,100.008,2324,815,734,772,2321,5
25,15,2,1,8.8,50.7129,38.7166,37.6336,36.0138,37.4547,100.008,2062,527,506,518,1551,1
25,15,2,1,8.9,46.7335,91.4943,100.008,100.008,97.1701,100.008,1845,264,251,256,771,1
25,15,2,1,9,41.1687,100.008,100.008,100.008,100.008,100.008,1603,5,0,0,5,0
25,15,2,1,9.1,33.9263,100.008,100.008,100.008,100.008,100.008,1341,0,0,0,0,0
25,15,2,1,9.2,31.4948,100.008,100.008,100.008,100.008,100.008,1084,0,0,0,0,0
25,15,2,1,9.3,31.07,100.008,100.008,100.008,100.008,100.008,837,0,0,0,0,0
25,15,2,1,9.4,33.2485,100.008,100.008,100.008,100.008,100.008,575,0,0,0,0,0
25,15,2,1,9.5,100.008,100.008,100.008,100.008,100.008,100.008,324,0,0,0,0,0
25,15,2,1,9.6,100.008,100.008,100.008,100.008,100.008,100.008,60,0,0,0,0,0
25,15,3,1,5.5,100.008,97.9514,100.008,100.008,99.3225,100.008,0,3,0,0,3,0
